Date;Time;ElapsedTime;Longitude;Latitude;Altitude;Distance;HeartRate;Speed;Cadence
2014-08-02;10:15:02;0;17,170960;60,649328;12,8;0,2;92,0;0,0;0,0
2014-08-02;10:15:05;3;17,170960;60,649316;12,8;1,5;95,0;1,6;0,0
2014-08-02;10:15:09;7;17,170933;60,649248;12,8;9,4;101,0;7,1;0,0
2014-08-02;10:15:13;11;17,170932;60,649140;13,0;21,4;107,0;10,8;0,0
2014-08-02;10:15:17;15;17,170967;60,649057;13,2;30,8;112,0;8,5;0,0
2014-08-02;10:15:20;18;17,171015;60,649015;13,4;36,0;117,0;6,3;0,0
2014-08-02;10:15:23;21;17,171075;60,648958;13,4;43,2;122,0;8,7;0,0
2014-08-02;10:15:28;26;17,171143;60,648845;13,6;56,3;125,0;9,4;0,0
2014-08-02;10:15:33;31;17,171156;60,648758;13,8;66,1;127,0;7,0;0,0
2014-08-02;10:15:39;37;17,171162;60,648644;14,0;78,7;130,0;7,6;0,0
2014-08-02;10:15:41;39;17,171185;60,648608;14,0;82,7;131,0;7,2;0,0
2014-08-02;10:15:46;44;17,171210;60,648482;14,2;96,8;133,0;10,2;0,0
2014-08-02;10:15:53;51;17,171219;60,648281;14,6;119,1;135,0;11,5;0,0
2014-08-02;10:15:58;56;17,171175;60,648156;15,0;133,3;138,0;10,2;0,0
2014-08-02;10:16:03;61;17,171138;60,648033;15,2;147,1;140,0;9,9;0,0
2014-08-02;10:16:08;66;17,171059;60,647873;15,4;165,4;143,0;13,2;0,0
2014-08-02;10:16:13;71;17,170992;60,647745;15,8;180,1;144,0;10,5;0,0
2014-08-02;10:16:17;75;17,170934;60,647661;16,0;189,7;145,0;8,7;0,0
2014-08-02;10:16:23;81;17,170931;60,647549;16,2;202,3;145,0;7,5;0,0
2014-08-02;10:16:26;84;17,170935;60,647484;16,2;209,3;145,0;8,4;0,0
2014-08-02;10:16:30;88;17,170974;60,647404;16,4;218,5;145,0;8,3;0,0
2014-08-02;10:16:36;94;17,171016;60,647260;16,6;234,9;146,0;9,9;0,0
2014-08-02;10:16:42;100;17,171127;60,647096;17,0;254,0;146,0;11,4;0,0
2014-08-02;10:16:47;105;17,171226;60,646970;17,2;268,9;146,0;10,7;0,0
2014-08-02;10:16:53;111;17,171363;60,646829;17,4;286,3;144,0;10,4;0,0
2014-08-02;10:16:58;116;17,171454;60,646732;17,6;297,8;144,0;8,3;0,0
2014-08-02;10:17:04;122;17,171606;60,646616;17,8;313,1;145,0;9,2;0,0
2014-08-02;10:17:09;127;17,171570;60,646491;18,0;326,5;147,0;9,7;0,0
2014-08-02;10:17:15;133;17,171468;60,646353;18,4;342,2;149,0;9,4;0,0
2014-08-02;10:17:20;138;17,171258;60,646287;18,4;356,2;149,0;10,0;0,0
2014-08-02;10:17:24;142;17,171219;60,646246;18,6;360,6;150,0;4,0;0,0
2014-08-02;10:17:25;143;17,171223;60,646246;18,6;360,9;150,0;0,7;0,0
2014-08-02;10:17:30;148;17,171356;60,646178;18,6;371,2;152,0;7,5;0,0
2014-08-02;10:17:36;154;17,171597;60,646077;18,8;388,4;153,0;10,3;0,0
2014-08-02;10:17:39;157;17,171701;60,645991;19,0;399,4;153,0;13,2;0,0
2014-08-02;10:17:44;162;17,171767;60,645853;19,2;415,1;154,0;11,3;0,0
2014-08-02;10:17:48;166;17,171803;60,645739;19,4;428,1;155,0;11,6;0,0
2014-08-02;10:17:50;168;17,171847;60,645681;19,6;434,9;156,0;12,3;0,0
2014-08-02;10:17:56;174;17,171929;60,645477;19,8;457,8;156,0;13,7;0,0
2014-08-02;10:18:01;179;17,171974;60,645271;20,2;480,6;157,0;16,4;0,0
2014-08-02;10:18:07;185;17,172027;60,645082;20,6;501,7;158,0;12,7;0,0
2014-08-02;10:18:11;189;17,172150;60,645017;20,6;512,1;158,0;9,3;0,0
2014-08-02;10:18:12;190;17,172188;60,644991;20,6;515,7;159,0;12,9;0,0
2014-08-02;10:18:17;195;17,172274;60,644822;20,8;535,1;159,0;14,0;0,0
2014-08-02;10:18:22;200;17,172192;60,644720;21,0;547,7;160,0;9,1;0,0
2014-08-02;10:18:27;205;17,172101;60,644644;21,0;557,4;160,0;7,0;0,0
2014-08-02;10:18:33;211;17,172006;60,644530;21,2;570,9;160,0;8,1;0,0
2014-08-02;10:18:39;217;17,171906;60,644345;21,4;591,8;161,0;12,5;0,0
2014-08-02;10:18:44;222;17,171717;60,644277;21,4;604,6;161,0;9,2;0,0
2014-08-02;10:18:48;226;17,171546;60,644248;21,6;614,6;161,0;9,0;0,0
2014-08-02;10:18:53;231;17,171374;60,644205;21,6;625,1;161,0;7,5;0,0
2014-08-02;10:19:00;238;17,171052;60,644148;21,8;643,5;162,0;9,5;0,0
2014-08-02;10:19:06;244;17,170865;60,644075;21,8;656,3;161,0;7,7;0,0
2014-08-02;10:19:11;249;17,170734;60,644019;22,0;665,7;162,0;6,8;0,0
