Date;Time;ElapsedTime;Longitude;Latitude;Altitude;Distance;HeartRate;Speed;Cadence
2013-05-09;11:41:04;0;17,193787;60,650954;18,8;0,0;70,0;0,0;0,0
2013-05-09;11:41:05;1;17,193789;60,650956;18,4;0,0;70,0;0,0;0,0
2013-05-09;11:41:14;10;17,193765;60,650960;18,0;2,5;71,0;0,9;0,0
2013-05-09;11:41:18;14;17,193643;60,650929;18,8;10,6;78,0;7,2;0,0
2013-05-09;11:41:19;15;17,193634;60,650915;18,8;12,2;79,0;5,9;0,0
2013-05-09;11:41:25;21;17,193602;60,650788;18,0;26,5;87,0;8,6;0,0
2013-05-09;11:41:29;25;17,193584;60,650708;17,0;35,5;93,0;8,1;0,0
2013-05-09;11:41:34;30;17,193543;60,650596;16,4;48,1;99,0;9,1;0,0
2013-05-09;11:41:40;36;17,193339;60,650501;16,0;64,2;104,0;9,6;0,0
2013-05-09;11:41:45;41;17,193087;60,650507;16,0;78,0;105,0;10,0;0,0
2013-05-09;11:41:53;49;17,192702;60,650536;16,0;99,4;108,0;9,6;0,0
2013-05-09;11:41:58;54;17,192460;60,650544;16,0;112,6;110,0;9,6;0,0
2013-05-09;11:42:05;61;17,192124;60,650540;16,4;131,0;113,0;9,4;0,0
2013-05-09;11:42:10;66;17,191892;60,650523;16,4;143,8;118,0;9,2;0,0
2013-05-09;11:42:16;72;17,191605;60,650506;16,4;159,6;123,0;9,5;0,0
2013-05-09;11:42:24;80;17,191240;60,650472;17,0;179,9;127,0;9,1;0,0
2013-05-09;11:42:31;87;17,190934;60,650428;17,0;197,4;129,0;9,0;0,0
2013-05-09;11:42:32;88;17,190904;60,650414;16,4;199,7;129,0;8,0;0,0
2013-05-09;11:42:38;94;17,190857;60,650294;17,0;213,4;129,0;8,2;0,0
2013-05-09;11:42:41;97;17,190843;60,650232;16,0;220,3;129,0;8,4;0,0
2013-05-09;11:42:48;104;17,190719;60,650073;17,0;239,9;129,0;10,0;0,0
2013-05-09;11:42:52;108;17,190593;60,649998;17,0;250,7;130,0;9,8;0,0
2013-05-09;11:42:57;113;17,190550;60,649885;18,4;263,5;130,0;9,2;0,0
2013-05-09;11:43:03;119;17,190613;60,649760;19,8;278,8;131,0;9,2;0,0
2013-05-09;11:43:09;125;17,190839;60,649675;22,8;294,4;131,0;9,3;0,0
2013-05-09;11:43:15;131;17,190923;60,649564;27,0;307,7;131,0;8,0;0,0
2013-05-09;11:43:20;136;17,190960;60,649476;29,0;317,7;132,0;7,2;0,0
2013-05-09;11:43:24;140;17,191081;60,649385;29,4;329,9;133,0;11,0;0,0
2013-05-09;11:43:32;148;17,191371;60,649230;31,4;353,4;135,0;10,6;0,0
2013-05-09;11:43:38;154;17,191492;60,649112;32,8;368,1;136,0;8,8;0,0
2013-05-09;11:43:41;157;17,191507;60,649074;30,8;372,2;137,0;4,9;0,0
2013-05-09;11:43:47;163;17,191476;60,648969;28,4;384,1;135,0;7,1;0,0
2013-05-09;11:43:52;168;17,191479;60,648860;29,0;396,1;135,0;8,7;0,0
2013-05-09;11:43:59;175;17,191458;60,648681;27,6;416,0;135,0;10,2;0,0
2013-05-09;11:44:08;184;17,191403;60,648435;25,6;443,4;136,0;11,0;0,0
2013-05-09;11:44:16;192;17,191334;60,648246;24,6;464,8;137,0;9,6;0,0
2013-05-09;11:44:23;199;17,191305;60,648076;25,2;483,8;137,0;9,8;0,0
2013-05-09;11:44:32;208;17,191234;60,647869;25,6;507,3;136,0;9,4;0,0
2013-05-09;11:44:38;214;17,191203;60,647718;26,0;524,2;134,0;10,2;0,0
2013-05-09;11:44:45;221;17,191155;60,647557;26,6;542,4;134,0;9,3;0,0
2013-05-09;11:44:55;231;17,191089;60,647322;27,6;568,8;134,0;9,5;0,0
2013-05-09;11:45:01;237;17,191058;60,647179;27,6;584,8;135,0;9,6;0,0
2013-05-09;11:45:07;243;17,190997;60,647063;27,6;598,2;135,0;8,0;0,0
2013-05-09;11:45:14;250;17,190987;60,646880;28,4;618,6;136,0;10,5;0,0
2013-05-09;11:45:21;257;17,190933;60,646706;29,4;638,2;136,0;10,1;0,0
2013-05-09;11:45:27;263;17,190831;60,646569;30,4;654,5;138,0;9,8;0,0
2013-05-09;11:45:33;269;17,190703;60,646459;30,4;668,6;140,0;8,5;0,0
2013-05-09;11:45:39;275;17,190629;60,646331;31,4;683,6;142,0;9,0;0,0
2013-05-09;11:45:43;279;17,190611;60,646295;31,4;687,6;143,0;3,6;0,0
2013-05-09;11:45:56;292;17,190642;60,646254;31,8;690,8;138,0;0,9;0,0
2013-05-09;11:46:00;296;17,190636;60,646224;31,4;693,7;136,0;2,6;0,0
2013-05-09;11:46:08;304;17,190432;60,646040;30,8;717,1;135,0;10,5;0,0
2013-05-09;11:46:15;311;17,190282;60,645866;31,4;738,1;134,0;10,8;0,0
2013-05-09;11:46:21;317;17,190174;60,645716;30,4;755,7;134,0;10,6;0,0
2013-05-09;11:46:28;324;17,190005;60,645547;30,4;776,6;134,0;10,7;0,0
2013-05-09;11:46:35;331;17,189840;60,645375;30,8;797,8;135,0;10,9;0,0
2013-05-09;11:46:43;339;17,189593;60,645208;29,4;821,1;133,0;10,5;0,0
2013-05-09;11:46:50;346;17,189229;60,645133;29,4;842,8;131,0;11,2;0,0
2013-05-09;11:46:55;351;17,188950;60,645127;30,0;858,0;132,0;11,0;0,0
2013-05-09;11:47:02;358;17,188517;60,645141;30,8;881,8;130,0;12,3;0,0
2013-05-09;11:47:07;363;17,188297;60,645204;31,4;895,7;129,0;10,0;0,0
2013-05-09;11:47:12;368;17,188203;60,645227;32,8;901,0;129,0;3,8;0,0
2013-05-09;11:47:16;372;17,188099;60,645284;31,8;909,5;129,0;7,7;0,0
2013-05-09;11:47:21;377;17,187866;60,645341;31,8;923,9;129,0;10,4;0,0
2013-05-09;11:47:25;381;17,187650;60,645373;32,4;936,3;129,0;11,1;0,0
2013-05-09;11:47:28;384;17,187559;60,645374;33,4;941,2;128,0;5,9;0,0
2013-05-09;11:47:33;389;17,187534;60,645281;31,4;951,3;129,0;7,3;0,0
2013-05-09;11:47:38;394;17,187447;60,645186;28,0;963,1;131,0;8,5;0,0
2013-05-09;11:47:40;396;17,187450;60,645149;27,6;967,1;132,0;7,1;0,0
2013-05-09;11:47:46;402;17,187490;60,645041;25,6;979,5;134,0;7,4;0,0
2013-05-09;11:47:52;408;17,187472;60,644939;25,6;991,1;135,0;7,0;0,0
2013-05-09;11:47:57;413;17,187620;60,644879;26,6;1001,3;134,0;7,4;0,0
2013-05-09;11:47:58;414;17,187657;60,644867;27,0;1001,3;135,0;0,0;0,0
2013-05-09;11:47:58;414;17,187657;60,644867;27,0;1001,3;135,0;0,0;0,0
2013-05-09;11:47:58;414;17,187657;60,644867;27,0;1001,3;135,0;0,0;0,0
2013-05-09;11:47:58;414;17,187657;60,644867;27,0;1001,3;135,0;0,0;0,0
