Date;Time;ElapsedTime;Longitude;Latitude;Altitude;Distance;HeartRate;Speed;Cadence
2013-06-23;17:37:48;0;17,193610;60,650889;15,6;0,8;92,0;0,0;0,0
2013-06-23;17:37:52;4;17,193527;60,650836;14,6;9,4;92,0;7,7;0,0
2013-06-23;17:37:59;11;17,193538;60,650619;15,0;33,4;97,0;12,3;0,0
2013-06-23;17:38:03;15;17,193490;60,650505;16,4;46,4;102,0;11,7;0,0
2013-06-23;17:38:07;19;17,193378;60,650406;19,4;59,0;107,0;11,4;0,0
2013-06-23;17:38:11;23;17,193191;60,650384;18,0;69,8;110,0;9,7;0,0
2013-06-23;17:38:16;28;17,192919;60,650434;15,6;85,6;112,0;11,4;0,0
2013-06-23;17:38:21;33;17,192667;60,650474;15,0;99,9;116,0;10,3;0,0
2013-06-23;17:38:26;38;17,192411;60,650486;15,6;113,9;121,0;10,1;0,0
2013-06-23;17:38:32;44;17,192081;60,650482;16,0;132,0;125,0;10,9;0,0
2013-06-23;17:38:37;49;17,191805;60,650463;16,4;147,2;130,0;11,0;0,0
2013-06-23;17:38:43;55;17,191488;60,650445;16,4;164,6;132,0;10,5;0,0
2013-06-23;17:38:48;60;17,191218;60,650425;16,0;179,6;134,0;10,8;0,0
2013-06-23;17:38:55;67;17,190808;60,650381;14,6;202,6;138,0;11,8;0,0
2013-06-23;17:39:00;72;17,190505;60,650356;11,2;219,3;140,0;12,0;0,0
2013-06-23;17:39:05;77;17,190175;60,650334;7,4;237,5;141,0;13,1;0,0
2013-06-23;17:39:09;81;17,189917;60,650317;4,4;251,7;143,0;12,8;0,0
2013-06-23;17:39:14;86;17,189616;60,650306;3,6;268,2;142,0;11,9;0,0
2013-06-23;17:39:19;91;17,189310;60,650287;4,0;285,0;142,0;12,1;0,0
2013-06-23;17:39:24;96;17,188998;60,650268;4,0;302,2;142,0;12,4;0,0
2013-06-23;17:39:29;101;17,188732;60,650284;4,4;316,9;143,0;10,6;0,0
2013-06-23;17:39:35;107;17,188393;60,650283;6,0;335,4;143,0;11,1;0,0
2013-06-23;17:39:41;113;17,188071;60,650256;6,0;353,3;143,0;10,7;0,0
2013-06-23;17:39:46;118;17,187802;60,650247;5,4;368,0;143,0;10,6;0,0
2013-06-23;17:39:51;123;17,187524;60,650230;6,4;383,2;143,0;11,0;0,0
2013-06-23;17:39:56;128;17,187252;60,650217;6,0;398,3;143,0;10,9;0,0
2013-06-23;17:40:02;134;17,186935;60,650237;7,8;415,6;144,0;10,4;0,0
2013-06-23;17:40:08;140;17,186608;60,650270;9,2;433,9;143,0;11,0;0,0
2013-06-23;17:40:13;145;17,186318;60,650304;9,8;450,3;143,0;11,8;0,0
2013-06-23;17:40:18;150;17,186048;60,650327;10,8;465,5;143,0;11,0;0,0
2013-06-23;17:40:24;156;17,185860;60,650175;11,2;485,8;144,0;12,1;0,0
2013-06-23;17:40:28;160;17,185770;60,650067;10,2;498,8;144,0;11,7;0,0
2013-06-23;17:40:33;165;17,185609;60,649993;10,8;511,7;145,0;9,3;0,0
2013-06-23;17:40:36;168;17,185601;60,649886;13,2;523,5;145,0;14,2;0,0
2013-06-23;17:40:44;176;17,185497;60,649625;18,4;553,2;145,0;13,3;0,0
2013-06-23;17:40:50;182;17,185363;60,649447;18,4;574,3;144,0;12,7;0,0
2013-06-23;17:40:56;188;17,185176;60,649292;18,4;594,5;144,0;12,1;0,0
2013-06-23;17:41:01;193;17,185004;60,649185;17,4;609,6;145,0;10,9;0,0
2013-06-23;17:41:06;198;17,184795;60,649100;16,4;624,6;145,0;10,8;0,0
2013-06-23;17:41:11;203;17,184520;60,649071;16,0;640,0;145,0;11,1;0,0
2013-06-23;17:41:16;208;17,184269;60,649019;15,0;655,2;146,0;10,9;0,0
2013-06-23;17:41:20;212;17,184178;60,648930;14,6;666,3;146,0;10,0;0,0
2013-06-23;17:41:26;218;17,184050;60,648771;18,0;685,3;146,0;11,4;0,0
2013-06-23;17:41:28;220;17,183983;60,648734;18,0;690,9;146,0;10,0;0,0
2013-06-23;17:41:35;227;17,183583;60,648715;18,0;712,9;147,0;11,3;0,0
2013-06-23;17:41:41;233;17,183255;60,648710;19,4;730,7;147,0;10,7;0,0
2013-06-23;17:41:46;238;17,182989;60,648710;20,4;745,2;149,0;10,4;0,0
2013-06-23;17:41:51;243;17,182741;60,648677;20,4;759,2;150,0;10,1;0,0
2013-06-23;17:41:55;247;17,182615;60,648596;21,2;770,8;151,0;10,5;0,0
2013-06-23;17:42:01;253;17,182556;60,648400;25,2;792,9;151,0;13,2;0,0
2013-06-23;17:42:03;255;17,182542;60,648341;26,0;799,5;151,0;11,9;0,0
2013-06-23;17:42:10;262;17,182723;60,648166;28,4;821,5;151,0;11,3;0,0
2013-06-23;17:42:16;268;17,182851;60,647992;30,0;842,0;152,0;12,4;0,0
2013-06-23;17:42:21;273;17,182799;60,647830;30,8;860,5;152,0;13,3;0,0
2013-06-23;17:42:27;279;17,182717;60,647666;31,8;879,2;153,0;11,2;0,0
2013-06-23;17:42:32;284;17,182706;60,647533;30,8;894,2;154,0;10,8;0,0
2013-06-23;17:42:37;289;17,182931;60,647426;30,8;911,5;155,0;12,4;0,0
2013-06-23;17:42:39;291;17,182991;60,647370;31,4;918,4;155,0;12,5;0,0
2013-06-23;17:42:45;297;17,183097;60,647197;32,8;938,6;154,0;12,1;0,0
2013-06-23;17:42:51;303;17,183142;60,647024;33,8;958,0;154,0;11,6;0,0
2013-06-23;17:42:57;309;17,183239;60,646864;33,8;976,7;154,0;11,2;0,0
2013-06-23;17:43:02;314;17,183385;60,646742;33,4;992,3;154,0;11,2;0,0
2013-06-23;17:43:05;317;17,183448;60,646673;31,8;1000,6;153,0;10,0;0,0
2013-06-23;17:43:08;320;17,183496;60,646602;30,0;1008,9;153,0;10,0;0,0
2013-06-23;17:43:13;325;17,183648;60,646503;29,0;1022,4;152,0;9,7;0,0
2013-06-23;17:43:18;330;17,183832;60,646413;22,8;1036,4;152,0;10,1;0,0
2013-06-23;17:43:23;335;17,184004;60,646340;18,8;1048,8;152,0;8,9;0,0
2013-06-23;17:43:28;340;17,184239;60,646294;18,0;1062,3;153,0;9,8;0,0
2013-06-23;17:43:33;345;17,184429;60,646219;15,0;1075,5;153,0;9,5;0,0
2013-06-23;17:43:35;347;17,184482;60,646186;16,0;1079,9;153,0;7,9;0,0
2013-06-23;17:43:42;354;17,184667;60,646096;18,0;1094,1;154,0;7,3;0,0
2013-06-23;17:43:47;359;17,184912;60,646042;20,8;1108,7;154,0;10,5;0,0
2013-06-23;17:43:53;365;17,185217;60,645996;21,8;1126,0;155,0;10,4;0,0
2013-06-23;17:43:58;370;17,185451;60,646012;20,8;1139,1;155,0;9,5;0,0
2013-06-23;17:44:02;374;17,185590;60,646048;16,0;1147,7;155,0;7,7;0,0
2013-06-23;17:44:06;378;17,185756;60,646111;12,2;1159,1;154,0;10,2;0,0
2013-06-23;17:44:07;379;17,185803;60,646122;10,2;1161,9;155,0;10,4;0,0
2013-06-23;17:44:10;382;17,185926;60,646126;5,4;1168,5;154,0;7,8;0,0
2013-06-23;17:44:16;388;17,186232;60,646124;-6,6;1185,0;155,0;9,9;0,0
2013-06-23;17:44:23;395;17,186540;60,646169;-21,4;1202,8;157,0;9,1;0,0
2013-06-23;17:44:28;400;17,186734;60,646211;-30,2;1214,2;159,0;8,3;0,0
2013-06-23;17:44:32;404;17,186928;60,646209;-36,0;1224,9;159,0;9,6;0,0
2013-06-23;17:44:36;408;17,187076;60,646129;-39,2;1236,9;161,0;10,8;0,0
2013-06-23;17:44:40;412;17,187128;60,646034;-40,8;1247,8;161,0;9,8;0,0
2013-06-23;17:44:43;415;17,187063;60,645968;-38,8;1255,9;161,0;9,8;0,0
2013-06-23;17:44:48;420;17,186990;60,645879;-32,0;1266,6;161,0;7,7;0,0
