Date;Time;ElapsedTime;Longitude;Latitude;Altitude;Distance;HeartRate;Speed;Cadence
2017-10-06;06:06:22;0;20,484050;38,154973;37,8;0,9;97,0;0,1;0,0
2017-10-06;06:06:23;1;20,484046;38,154983;37,8;2,0;98,0;0,0;118,0
2017-10-06;06:06:26;4;20,484030;38,155011;37,6;5,3;98,0;4,6;118,0
2017-10-06;06:06:34;12;20,483910;38,155122;37,0;22,2;99,0;7,8;158,0
2017-10-06;06:06:39;17;20,483786;38,155078;35,4;34,2;102,0;7,7;164,0
2017-10-06;06:06:45;23;20,483649;38,154991;33,4;49,5;113,0;8,5;158,0
2017-10-06;06:06:55;33;20,483457;38,154878;30,8;70,6;114,0;8,1;162,0
2017-10-06;06:07:03;41;20,483294;38,154823;29,0;86,2;116,0;7,5;170,0
2017-10-06;06:07:11;49;20,483122;38,154958;29,2;107,7;114,0;8,2;162,0
2017-10-06;06:07:12;50;20,483101;38,154976;29,4;110,4;120,0;8,3;162,0
2017-10-06;06:07:13;51;20,483082;38,154994;29,4;113,0;119,0;8,4;162,0
2017-10-06;06:07:20;58;20,482938;38,155124;29,8;132,1;116,0;8,9;164,0
2017-10-06;06:07:21;59;20,482920;38,155145;29,8;134,9;116,0;8,9;164,0
2017-10-06;06:07:26;64;20,482829;38,155243;29,8;148,4;121,0;9,2;164,0
2017-10-06;06:07:27;65;20,482813;38,155262;29,8;151,0;121,0;9,2;164,0
2017-10-06;06:07:29;67;20,482777;38,155300;29,8;156,1;131,0;9,2;164,0
2017-10-06;06:07:30;68;20,482758;38,155319;29,8;158,8;136,0;9,2;164,0
2017-10-06;06:07:31;69;20,482740;38,155338;29,8;161,4;136,0;9,3;164,0
2017-10-06;06:07:38;76;20,482600;38,155485;29,8;181,9;137,0;9,5;168,0
2017-10-06;06:07:40;78;20,482565;38,155528;29,8;187,6;141,0;9,5;166,0
2017-10-06;06:07:42;80;20,482534;38,155573;29,6;193,3;137,0;9,6;166,0
2017-10-06;06:07:48;86;20,482434;38,155705;29,0;210,3;133,0;9,7;168,0
2017-10-06;06:07:55;93;20,482328;38,155859;28,4;229,9;139,0;9,8;166,0
2017-10-06;06:07:56;94;20,482308;38,155881;28,2;232,9;138,0;9,8;166,0
2017-10-06;06:07:58;96;20,482272;38,155927;28,0;238,9;141,0;9,8;164,0
2017-10-06;06:08:04;102;20,482164;38,156058;27,6;256,2;148,0;9,9;166,0
2017-10-06;06:08:05;103;20,482149;38,156080;27,8;258,9;152,0;10,0;166,0
2017-10-06;06:08:06;104;20,482130;38,156102;27,8;261,9;152,0;10,0;166,0
2017-10-06;06:08:07;105;20,482111;38,156123;27,8;264,7;155,0;10,0;166,0
2017-10-06;06:08:08;106;20,482094;38,156144;27,8;267,5;152,0;10,0;166,0
2017-10-06;06:08:09;107;20,482077;38,156166;28,0;270,4;149,0;10,0;166,0
2017-10-06;06:08:11;109;20,482043;38,156210;28,0;276,1;146,0;10,0;166,0
2017-10-06;06:08:17;115;20,481944;38,156330;28,2;292,0;143,0;10,0;168,0
2017-10-06;06:08:21;119;20,481895;38,156418;28,6;302,7;140,0;10,0;166,0
2017-10-06;06:08:29;127;20,481769;38,156576;28,4;323,4;138,0;10,0;168,0
2017-10-06;06:08:35;133;20,481698;38,156710;28,4;339,6;142,0;9,9;168,0
2017-10-06;06:08:40;138;20,481642;38,156827;28,4;353,5;147,0;9,9;168,0
2017-10-06;06:08:48;146;20,481622;38,157016;28,4;374,8;146,0;9,9;168,0
2017-10-06;06:08:49;147;20,481630;38,157043;28,4;377,7;149,0;9,9;168,0
2017-10-06;06:08:51;149;20,481639;38,157088;28,6;382,8;146,0;9,9;166,0
2017-10-06;06:08:58;156;20,481753;38,157274;29,6;405,4;146,0;9,9;164,0
2017-10-06;06:09:01;159;20,481810;38,157344;30,2;414,6;143,0;10,0;166,0
2017-10-06;06:09:04;162;20,481868;38,157410;30,6;423,5;147,0;10,0;164,0
2017-10-06;06:09:05;163;20,481886;38,157431;30,8;426,3;150,0;10,0;166,0
2017-10-06;06:09:07;165;20,481928;38,157474;31,2;432,3;155,0;10,1;166,0
2017-10-06;06:09:08;166;20,481947;38,157495;31,4;435,2;158,0;10,1;166,0
2017-10-06;06:09:16;174;20,482081;38,157671;32,2;457,9;158,0;10,1;166,0
2017-10-06;06:09:20;178;20,482136;38,157760;32,0;468,9;161,0;10,1;166,0
2017-10-06;06:09:28;186;20,482231;38,157940;31,8;490,6;162,0;10,1;168,0
2017-10-06;06:09:35;193;20,482334;38,158109;31,8;511,4;163,0;10,1;166,0
2017-10-06;06:09:43;201;20,482378;38,158310;31,2;534,0;165,0;10,2;166,0
2017-10-06;06:09:45;203;20,482386;38,158361;31,0;539,8;162,0;10,2;166,0
2017-10-06;06:09:46;204;20,482391;38,158388;30,8;542,8;159,0;10,2;166,0
2017-10-06;06:09:47;205;20,482395;38,158412;30,8;545,5;155,0;10,2;166,0
2017-10-06;06:09:48;206;20,482398;38,158437;30,8;548,3;156,0;10,2;166,0
2017-10-06;06:09:51;209;20,482392;38,158516;30,8;556,8;160,0;10,2;164,0
2017-10-06;06:09:59;217;20,482405;38,158720;31,0;579,5;161,0;10,2;168,0
2017-10-06;06:10:06;224;20,482469;38,158873;31,4;597,8;155,0;10,1;168,0
